all_agree_true_count,claim_disagreement_count,claim_disagreement_type,claim_key,claim_source,claude_dir,claude_dir_set,consensus_confidence,consensus_data_source,consensus_effect_pct,consensus_notes,consensus_support,construct_drift_count,construct_drift_flags,cross_model_direction_agreement,cross_model_direction_set,cross_model_support_n,drift_arm_mismatch,drift_concentration_vs_content,drift_figure_only_target,drift_pooled_vs_subgroup_mismatch,drift_timepoint_mismatch,drift_tissue_mismatch,element,element_mismatch_flag,gemini_dir,gemini_dir_set,has_factorial_structure,has_n,has_tc_confusion,has_variance,high_disagreement_flag,initial_label,is_control_paper,kimi_dir,kimi_dir_set,label_confidence,label_rationale,pairwise_all_agree_rate_claim,pairwise_claim_available,pairwise_element,pairwise_relaxed_claude_dir_set,pairwise_relaxed_gemini_dir_set,pairwise_relaxed_kimi_dir_set,pairwise_relaxed_row_count,pairwise_relaxed_support_n,pairwise_relaxed_tissues,pairwise_row_count,pairwise_tissue,paper_agreement_fraction,paper_direction_agreement_rate,paper_id,paper_pairwise_all_agree_rate,paper_recon_warning_count,paper_recon_warnings,paper_root_cause,paper_root_cause_confidence,paper_root_cause_note,predicted_label,report_abstract_mentions_n,report_alignment_artifact,report_available,report_averaging_conflict,report_channel_count,report_conclusion_mentions_n,report_coverage_limitation,report_explicit_ai_error,report_factorial_arm_selection_issue,report_factorial_conflict,report_figure_digitization_limit,report_figure_mentions_n,report_gt_issue,report_match_summary_text,report_mentions_abstract,report_mentions_conclusion,report_mentions_figure_evidence,report_mentions_gt_crosscheck,report_mentions_results_text,report_mentions_table_evidence,report_no_concentration_data,report_overall_excellent,report_overall_partial,report_overall_rating_text,report_path,report_results_mentions_n,report_status_skip,report_status_text,report_table_mentions_n,report_timepoint_conflict,report_treatment_arm_confusion,report_wrong_tissue,report_zero_match,risk_flag_count,risk_flags,score_alignment_gap,score_disagreements,score_factorial_or_averaging,score_relaxed_support,score_report_partial,score_report_skip_or_noncomparable,score_report_wrong_tissue_or_arm,score_risk_flags,score_strict_support,score_timepoint_or_figure,swap_risk_flag,tissue,warning_averaging_risk,warning_factorial_risk,warning_figure_only_risk,warning_multi_condition_risk,warning_sparse_recon_risk,warning_tc_confusion_risk,warning_timepoint_risk
0,0,,006_Azam_2013::H::root,consensus_observation,,[],high,Table 3,-5.94594594594594,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",1,False,False,False,False,False,False,H,False,,[],True,True,True,True,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,0.0,True,H,[],[],"[""increase""]",1,1,"[""root""]",1,root,1.0,1.0,006_Azam_2013,0.0,5,"[""Extremely high CO2 concentration (1000 ppm vs typical 550-700 ppm in most studies)"", ""Mixed variance reporting - some elements show very strong negative effects (-24%) which is unusual"", ""Some positive effects reported for certain minerals (Ca, Mn, Cu) which contradicts typical dilution effect"", ""Single location study with potential local soil/climate effects"", ""Fatty acid and amino acid data performed in singlicates (no statistical analysis)""]",,,,low_support_uncertain,0,False,True,False,1,0,False,False,False,False,False,0,True,"25/38 GT matched (66% capture), MAE = 0.39% lnRR",False,False,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\006_Azam_2013_report.md,0,False,,8,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",0,0,1,1,0,0,0,2,1,0,False,root,False,True,False,False,False,True,False
0,0,,006_Azam_2013::K::root,consensus_observation,no-change,"[""no-change""]",high,Table 3,2.2222222222222143,Models agree (diff=0.0%),2,0,[],True,"[""no-change""]",2,False,False,False,False,False,False,K,False,,[],True,True,True,True,False,clean_support,False,no-change,"[""no-change""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,0.0,True,K,"[""no-change""]","[""no-change""]","[""no-change""]",2,3,"[""root"", ""root tuber""]",1,root,1.0,1.0,006_Azam_2013,0.0,5,"[""Extremely high CO2 concentration (1000 ppm vs typical 550-700 ppm in most studies)"", ""Mixed variance reporting - some elements show very strong negative effects (-24%) which is unusual"", ""Some positive effects reported for certain minerals (Ca, Mn, Cu) which contradicts typical dilution effect"", ""Single location study with potential local soil/climate effects"", ""Fatty acid and amino acid data performed in singlicates (no statistical analysis)""]",,,,clean_support,0,False,True,False,1,0,False,False,False,False,False,0,True,"25/38 GT matched (66% capture), MAE = 0.39% lnRR",False,False,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\006_Azam_2013_report.md,0,False,,8,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",1,0,1,3,0,0,0,2,2,0,False,root,False,True,False,False,False,True,False
0,0,,006_Azam_2013::Mg::root,consensus_observation,decrease,"[""decrease""]",high,Table 3,-3.5714285714285587,Models agree (diff=0.0%),2,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Mg,False,,[],True,True,True,True,False,clean_support,False,decrease,"[""decrease""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,0.0,True,Mg,"[""decrease""]","[""decrease""]","[""decrease""]",2,3,"[""root"", ""root tuber""]",1,root,1.0,1.0,006_Azam_2013,0.0,5,"[""Extremely high CO2 concentration (1000 ppm vs typical 550-700 ppm in most studies)"", ""Mixed variance reporting - some elements show very strong negative effects (-24%) which is unusual"", ""Some positive effects reported for certain minerals (Ca, Mn, Cu) which contradicts typical dilution effect"", ""Single location study with potential local soil/climate effects"", ""Fatty acid and amino acid data performed in singlicates (no statistical analysis)""]",,,,clean_support,0,False,True,False,1,0,False,False,False,False,False,0,True,"25/38 GT matched (66% capture), MAE = 0.39% lnRR",False,False,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\006_Azam_2013_report.md,0,False,,8,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",1,0,1,3,0,0,0,2,2,0,False,root,False,True,False,False,False,True,False
0,0,,006_Azam_2013::Mn::root,consensus_observation,increase,"[""increase""]",high,Table 3,10.17316017316017,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",2,False,False,False,False,False,False,Mn,False,,[],True,True,True,True,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,0.0,True,Mn,"[""increase""]","[""increase""]","[""increase""]",2,3,"[""root"", ""root tuber""]",1,root,1.0,1.0,006_Azam_2013,0.0,5,"[""Extremely high CO2 concentration (1000 ppm vs typical 550-700 ppm in most studies)"", ""Mixed variance reporting - some elements show very strong negative effects (-24%) which is unusual"", ""Some positive effects reported for certain minerals (Ca, Mn, Cu) which contradicts typical dilution effect"", ""Single location study with potential local soil/climate effects"", ""Fatty acid and amino acid data performed in singlicates (no statistical analysis)""]",,,,clean_support,0,False,True,False,1,0,False,False,False,False,False,0,True,"25/38 GT matched (66% capture), MAE = 0.39% lnRR",False,False,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\006_Azam_2013_report.md,0,False,,8,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",1,0,1,3,0,0,0,2,2,0,False,root,False,True,False,False,False,True,False
0,0,,006_Azam_2013::N::root,consensus_observation,decrease,"[""decrease""]",high,Table 3,-17.977528089887645,Models agree (diff=0.0%),2,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,N,False,,[],True,True,True,True,False,clean_support,False,decrease,"[""decrease""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,0.0,True,N,"[""decrease""]","[""decrease""]","[""decrease""]",2,3,"[""root"", ""root tuber""]",1,root,1.0,1.0,006_Azam_2013,0.0,5,"[""Extremely high CO2 concentration (1000 ppm vs typical 550-700 ppm in most studies)"", ""Mixed variance reporting - some elements show very strong negative effects (-24%) which is unusual"", ""Some positive effects reported for certain minerals (Ca, Mn, Cu) which contradicts typical dilution effect"", ""Single location study with potential local soil/climate effects"", ""Fatty acid and amino acid data performed in singlicates (no statistical analysis)""]",,,,clean_support,0,False,True,False,1,0,False,False,False,False,False,0,True,"25/38 GT matched (66% capture), MAE = 0.39% lnRR",False,False,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\006_Azam_2013_report.md,0,False,,8,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",1,0,1,3,0,0,0,2,2,0,False,root,False,True,False,False,False,True,False
,0,,006_Azam_2013::Ni::root,consensus_observation,,,high,Table 3,-4.143126177024477,Models agree (diff=0.0%),2,0,[],,[],0,False,False,False,False,False,False,Ni,False,,,True,True,True,True,False,clean_support,False,,,medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,,,,,,,,,,,,1.0,1.0,006_Azam_2013,0.0,5,"[""Extremely high CO2 concentration (1000 ppm vs typical 550-700 ppm in most studies)"", ""Mixed variance reporting - some elements show very strong negative effects (-24%) which is unusual"", ""Some positive effects reported for certain minerals (Ca, Mn, Cu) which contradicts typical dilution effect"", ""Single location study with potential local soil/climate effects"", ""Fatty acid and amino acid data performed in singlicates (no statistical analysis)""]",,,,low_support_uncertain,0,False,True,False,1,0,False,False,False,False,False,0,True,"25/38 GT matched (66% capture), MAE = 0.39% lnRR",False,False,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\006_Azam_2013_report.md,0,False,,8,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",0,0,1,0,0,0,0,2,0,0,False,root,False,True,False,False,False,True,False
,0,,006_Azam_2013::Pb::root,consensus_observation,,,high,Table 3,3.1250000000000027,Models agree (diff=0.0%),2,0,[],,[],0,False,False,False,False,False,False,Pb,False,,,True,True,True,True,False,clean_support,False,,,medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,,,,,,,,,,,,1.0,1.0,006_Azam_2013,0.0,5,"[""Extremely high CO2 concentration (1000 ppm vs typical 550-700 ppm in most studies)"", ""Mixed variance reporting - some elements show very strong negative effects (-24%) which is unusual"", ""Some positive effects reported for certain minerals (Ca, Mn, Cu) which contradicts typical dilution effect"", ""Single location study with potential local soil/climate effects"", ""Fatty acid and amino acid data performed in singlicates (no statistical analysis)""]",,,,low_support_uncertain,0,False,True,False,1,0,False,False,False,False,False,0,True,"25/38 GT matched (66% capture), MAE = 0.39% lnRR",False,False,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\006_Azam_2013_report.md,0,False,,8,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",0,0,1,0,0,0,0,2,0,0,False,root,False,True,False,False,False,True,False
0,0,,006_Azam_2013::S::root,consensus_observation,increase,"[""increase""]",high,Table 3,25.000000000000007,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",2,False,False,False,False,False,False,S,False,,[],True,True,True,True,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,0.0,True,S,"[""increase""]","[""increase""]","[""increase""]",2,3,"[""root"", ""root tuber""]",1,root,1.0,1.0,006_Azam_2013,0.0,5,"[""Extremely high CO2 concentration (1000 ppm vs typical 550-700 ppm in most studies)"", ""Mixed variance reporting - some elements show very strong negative effects (-24%) which is unusual"", ""Some positive effects reported for certain minerals (Ca, Mn, Cu) which contradicts typical dilution effect"", ""Single location study with potential local soil/climate effects"", ""Fatty acid and amino acid data performed in singlicates (no statistical analysis)""]",,,,clean_support,0,False,True,False,1,0,False,False,False,False,False,0,True,"25/38 GT matched (66% capture), MAE = 0.39% lnRR",False,False,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\006_Azam_2013_report.md,0,False,,8,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",1,0,1,3,0,0,0,2,2,0,False,root,False,True,False,False,False,True,False
0,0,,006_Azam_2013::Zn::root,consensus_observation,decrease,"[""decrease""]",high,Table 3,-24.574574574574577,Models agree (diff=0.0%),2,0,[],True,"[""decrease""]",2,False,False,False,False,False,False,Zn,False,,[],True,True,True,True,False,clean_support,False,decrease,"[""decrease""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,0.0,True,Zn,"[""decrease""]","[""decrease""]","[""decrease""]",2,3,"[""root"", ""root tuber""]",1,root,1.0,1.0,006_Azam_2013,0.0,5,"[""Extremely high CO2 concentration (1000 ppm vs typical 550-700 ppm in most studies)"", ""Mixed variance reporting - some elements show very strong negative effects (-24%) which is unusual"", ""Some positive effects reported for certain minerals (Ca, Mn, Cu) which contradicts typical dilution effect"", ""Single location study with potential local soil/climate effects"", ""Fatty acid and amino acid data performed in singlicates (no statistical analysis)""]",,,,clean_support,0,False,True,False,1,0,False,False,False,False,False,0,True,"25/38 GT matched (66% capture), MAE = 0.39% lnRR",False,False,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\006_Azam_2013_report.md,0,False,,8,False,False,False,False,2,"[""factorial_structure"", ""tc_confusion""]",1,0,1,3,0,0,0,2,2,0,False,root,False,True,False,False,False,True,False
0,2,claude_only;claude_only,008_Campbell_2002::P::leaf,disagreement_only,decrease,"[""decrease""]",medium,Figure 4a,-54.545454545454554,"Data extracted from bar chart, approximate values",0,2,"[""concentration_vs_content"", ""figure_only_target""]",True,"[""decrease""]",1,False,True,True,False,False,False,P,False,,[],False,True,False,False,False,likely_extraction_coverage_problem,False,,[],high,Report explicitly marks the paper as skipped / zero-match / non-comparable concentration data.,0.0,True,P,"[""decrease"", ""increase""]","[""increase""]","[""increase""]",3,3,"[""leaf"", ""root"", ""whole""]",1,leaf,0.0,1.0,008_Campbell_2002,0.25,1,"[""Recon error: 'list' object has no attribute 'get'""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,extraction_coverage_problem,0,False,True,False,3,1,True,False,False,False,True,23,True,"0/2 GT matched (zero-match, skip_reason: ""no concentration data"")",False,True,True,True,False,True,True,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\008_Campbell_2002_report.md,0,False,,10,False,False,False,True,5,"[""disagreement_present"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""warning_sparse_recon_risk""]",2,2,0,3,0,1,0,5,1,1,False,leaf,False,False,False,False,True,False,False
0,4,claude_only;claude_only;claude_only;claude_only,008_Campbell_2002::P::root,disagreement_only,decrease,"[""decrease""]",medium,Figure 4a,-30.000000000000004,"Data extracted from bar chart, approximate values",0,2,"[""concentration_vs_content"", ""figure_only_target""]",True,"[""decrease""]",1,False,True,True,False,False,False,P,False,,[],False,True,False,False,False,likely_extraction_coverage_problem,False,,[],high,Report explicitly marks the paper as skipped / zero-match / non-comparable concentration data.,0.0,True,P,"[""decrease"", ""increase""]","[""increase""]","[""increase""]",3,3,"[""leaf"", ""root"", ""whole""]",1,root,0.0,1.0,008_Campbell_2002,0.25,1,"[""Recon error: 'list' object has no attribute 'get'""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,extraction_coverage_problem,0,False,True,False,3,1,True,False,False,False,True,23,True,"0/2 GT matched (zero-match, skip_reason: ""no concentration data"")",False,True,True,True,False,True,True,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\008_Campbell_2002_report.md,0,False,,10,False,False,False,True,5,"[""disagreement_present"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""warning_sparse_recon_risk""]",2,4,0,3,0,1,0,5,1,1,False,root,False,False,False,False,True,False,False
1,4,kimi_only;kimi_only;kimi_only;kimi_only,008_Campbell_2002::P::whole,disagreement_only,increase,"[""increase""]",medium,Table 1,5.500000000000007,Total plant P content (not concentration). Represents comparison between elevated and ambient CO2 under high phosphorus nutrition.,0,2,"[""concentration_vs_content"", ""figure_only_target""]",True,"[""increase""]",3,False,True,True,False,False,False,P,False,increase,"[""increase""]",False,True,False,True,False,likely_extraction_coverage_problem,False,increase,"[""increase""]",high,Report explicitly marks the paper as skipped / zero-match / non-comparable concentration data.,1.0,True,P,"[""decrease"", ""increase""]","[""increase""]","[""increase""]",3,3,"[""leaf"", ""root"", ""whole""]",1,whole,0.0,1.0,008_Campbell_2002,0.25,1,"[""Recon error: 'list' object has no attribute 'get'""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,extraction_coverage_problem,0,False,True,False,3,1,True,False,False,False,True,23,True,"0/2 GT matched (zero-match, skip_reason: ""no concentration data"")",False,True,True,True,False,True,True,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\008_Campbell_2002_report.md,0,False,,10,False,False,False,True,4,"[""disagreement_present"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""warning_sparse_recon_risk""]",0,4,0,3,0,1,0,4,3,1,False,whole plant,False,False,False,False,True,False,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::B::grain,disagreement_only,increase,"[""increase""]",high,Figure 1,13.636363636363628,No significant difference,0,1,"[""figure_only_target""]",False,"[""increase"", ""no-change""]",2,False,False,True,False,False,False,B,False,no-change,"[""no-change""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,B,"[""increase""]","[""no-change""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::Ca::grain,disagreement_only,decrease,"[""decrease""]",high,Figure 1,0.0,No significant difference,0,1,"[""figure_only_target""]",False,"[""decrease"", ""no-change""]",2,False,False,True,False,False,False,Ca,False,no-change,"[""no-change""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,Ca,"[""decrease""]","[""no-change""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::Co::grain,disagreement_only,no-change,"[""no-change""]",high,Figure 1,0.0,No significant difference,0,1,"[""figure_only_target""]",True,"[""no-change""]",1,False,False,True,False,False,False,Co,False,,[],True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,Co,"[""no-change""]",[],[],1,1,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,1,0,0,0,6,1,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::Cu::grain,disagreement_only,decrease,"[""decrease""]",high,Figure 1,0.0,No significant difference,0,1,"[""figure_only_target""]",False,"[""decrease"", ""no-change""]",2,False,False,True,False,False,False,Cu,False,no-change,"[""no-change""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,Cu,"[""decrease""]","[""no-change""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::Fe::grain,disagreement_only,increase,"[""increase""]",high,Figure 1,5.88235294117647,No significant difference,0,1,"[""figure_only_target""]",False,"[""increase"", ""no-change""]",2,False,False,True,False,False,False,Fe,False,no-change,"[""no-change""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,Fe,"[""increase""]","[""no-change""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::K::grain,disagreement_only,increase,"[""increase""]",high,Figure 1,4.1666666666666705,No significant difference,0,1,"[""figure_only_target""]",False,"[""increase"", ""no-change""]",2,False,False,True,False,False,False,K,False,no-change,"[""no-change""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,K,"[""increase""]","[""no-change""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
0,3,claude_only;kimi_only;kimi_only,014_Lieffering_2004::Mg::grain,disagreement_only,increase,"[""increase""]",high,Figure 1,11.111111111111107,No significant difference,0,1,"[""figure_only_target""]",False,"[""increase"", ""no-change""]",2,False,False,True,False,False,False,Mg,False,no-change,"[""no-change""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,,[],medium,"Coverage-limited paper, but this specific claim shows disagreement or wrong-tissue/arm structure.",0.0,True,Mg,"[""increase""]","[""no-change""]",[],1,2,"[""grain""]",1,grain,0.0,0.3846,014_Lieffering_2004,0.0,5,"[""This paper reports NO dilution effect for most minerals - only N decreased, which is unusual"", ""Effect sizes are positive for many minerals, contrary to expected dilution effect"", ""Treatment/control clearly defined but verify because results are opposite of expected"", ""Data from archived samples from 1999-2000 seasons only"", ""Only N supply level of 90 kg N/ha analyzed for elemental concentrations""]",extraction_coverage_limitation,high,Inferred from per-paper report: skip / figure-only / non-tabular target data.,alignment_or_structure_problem,0,False,True,False,2,2,False,False,False,False,True,7,False,,False,True,True,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\014_Lieffering_2004_report.md,0,False,,0,False,False,False,False,6,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""paper_extraction_coverage_known"", ""partial_model_support"", ""tc_confusion""]",0,3,1,2,0,0,0,6,2,1,False,grain,False,True,False,False,False,True,False
